timestamp_utc,pv,lat,lon,temp,dew_point,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,Dhi,Dni,Ghi,weather_description
2010-10-28 19:00:00+00:00,2.3969999999999985,-32.951195,151.715443,287.71,284.3,1020,80,2.6,70,0.19,42,0,0,0,scattered clouds
2010-10-28 20:00:00+00:00,5.657,-32.951195,151.715443,288.32,284.51,1020,78,2.6,70,0.19,35,35,0,35,scattered clouds
2010-10-28 21:00:00+00:00,20.031,-32.951195,151.715443,288.94,285.12,1020,78,2.26,90,0.19,29,96,0,96,scattered clouds
2010-10-28 22:00:00+00:00,36.07600000000001,-32.951195,151.715443,291.98,285.5,1021,66,3.6,60,0.19,38,243,136,320,scattered clouds
2010-10-28 23:00:00+00:00,26.29,-32.951195,151.715443,292.22,285.73,1020,66,3.6,60,0.19,73,296,366,543,broken clouds
2010-10-29 00:00:00+00:00,25.607,-32.951195,151.715443,292.14,286.55,1020,70,3.92,92,0.19,75,260,2,262,broken clouds
2010-10-29 01:00:00+00:00,44.50999999999999,-32.951195,151.715443,293.71,286.67,1019,64,6.7,90,0.19,86,299,0,299,overcast clouds
2010-10-29 02:00:00+00:00,47.89299999999999,-32.951195,151.715443,293.8,286.76,1019,64,6.7,90,0.19,97,509,9,518,overcast clouds
2010-10-29 03:00:00+00:00,43.582,-32.951195,151.715443,293.34,288.35,1018,73,4.33,94,0.19,99,311,570,829,overcast clouds
2010-10-29 04:00:00+00:00,33.992,-32.951195,151.715443,294.55,287.7,1017,65,7.7,90,0.19,97,291,550,757,overcast clouds
2010-10-29 05:00:00+00:00,18.457,-32.951195,151.715443,294.45,287.61,1017,65,7.7,90,0.19,87,175,717,684,overcast clouds
2010-10-29 06:00:00+00:00,12.366000000000003,-32.951195,151.715443,293.15,288.59,1017,75,4.56,91,0.19,23,213,400,446,few clouds
2010-10-29 07:00:00+00:00,2.675999999999999,-32.951195,151.715443,292.99,288.43,1017,75,8.2,80,0.19,26,155,294,253,scattered clouds
2010-10-29 08:00:00+00:00,0.0,-32.951195,151.715443,292.79,288.45,1017,76,8.2,80,0.19,10,45,315,99,sky is clear
2010-10-29 09:00:00+00:00,0.0,-32.951195,151.715443,292.77,288.43,1017,76,4.67,59,0.19,5,1,2,1,sky is clear
2010-10-29 10:00:00+00:00,0.0,-32.951195,151.715443,290.95,287.65,1018,81,5.1,50,0.19,2,0,0,0,sky is clear
2010-10-29 11:00:00+00:00,0.0,-32.951195,151.715443,290.84,287.54,1018,81,5.1,50,0.19,0,0,0,0,sky is clear
2010-10-29 12:00:00+00:00,0.0,-32.951195,151.715443,290.25,288.25,1017,88,3.45,61,0.19,1,0,0,0,sky is clear
2010-10-29 13:00:00+00:00,0.0,-32.951195,151.715443,290.07,287.35,1017,84,5.7,50,0.19,1,0,0,0,sky is clear
2010-10-29 14:00:00+00:00,0.0,-32.951195,151.715443,290.16,287.44,1016,84,5.7,50,0.19,3,0,0,0,sky is clear
2010-10-29 15:00:00+00:00,0.0,-32.951195,151.715443,289.23,288.1,1016,93,3.03,57,0.19,33,0,0,0,scattered clouds
2010-10-29 16:00:00+00:00,0.0,-32.951195,151.715443,289.32,287.51,1015,89,5.7,50,0.19,89,0,0,0,overcast clouds
2010-10-29 17:00:00+00:00,0.0,-32.951195,151.715443,289.23,287.42,1015,89,5.7,50,0.19,70,0,0,0,broken clouds
2010-10-29 18:00:00+00:00,0.0,-32.951195,151.715443,288.59,287.96,1015,96,2.68,31,0.19,16,0,0,0,few clouds
2010-10-29 19:00:00+00:00,2.922,-32.951195,151.715443,287.66,287.03,1015,96,3.6,10,0.19,48,0,0,0,scattered clouds
2010-10-29 20:00:00+00:00,14.486999999999998,-32.951195,151.715443,288.18,287.55,1016,96,3.6,10,0.19,92,30,236,64,overcast clouds
2010-10-29 21:00:00+00:00,28.971000000000004,-32.951195,151.715443,288.75,287.62,1016,93,1.52,4,0.19,38,70,603,261,scattered clouds
2010-10-29 22:00:00+00:00,43.196000000000005,-32.951195,151.715443,292.94,289.59,1016,81,0.0,0,0.19,9,91,761,480,sky is clear
2010-10-29 23:00:00+00:00,53.37599999999998,-32.951195,151.715443,292.86,289.51,1016,81,0.0,0,0.19,20,129,787,664,few clouds
2010-10-30 00:00:00+00:00,59.34100000000001,-32.951195,151.715443,294.6,289.56,1015,73,1.98,30,0.19,32,113,886,838,scattered clouds
2010-10-30 01:00:00+00:00,62.12600000000001,-32.951195,151.715443,298.37,292.05,1014,68,2.46,36,0.19,32,104,934,949,scattered clouds
2010-10-30 02:00:00+00:00,58.824,-32.951195,151.715443,298.7,291.88,1014,66,2.72,36,0.19,35,202,775,929,scattered clouds
2010-10-30 03:00:00+00:00,47.386,-32.951195,151.715443,297.81,290.55,1013,64,3.38,51,0.19,48,298,589,838,scattered clouds
2010-10-30 04:00:00+00:00,37.14499999999999,-32.951195,151.715443,298.72,293.3,1013,72,1.5,50,0.19,20,327,467,721,few clouds
2010-10-30 05:00:00+00:00,24.487,-32.951195,151.715443,298.64,293.22,1012,72,1.5,50,0.19,20,211,616,650,few clouds
2010-10-30 06:00:00+00:00,9.281,-32.951195,151.715443,297.38,292.01,1012,72,5.31,60,0.19,31,229,340,427,scattered clouds
2010-10-30 07:00:00+00:00,0.9770000000000004,-32.951195,151.715443,295.62,290.97,1012,75,7.7,60,0.19,47,165,5,167,scattered clouds
2010-10-30 08:00:00+00:00,0.0,-32.951195,151.715443,295.28,290.85,1013,76,7.7,60,0.19,74,45,0,45,broken clouds
2010-10-30 09:00:00+00:00,0.0,-32.951195,151.715443,295.58,291.35,1014,77,5.83,44,0.19,99,1,0,1,overcast clouds
2010-10-30 10:00:00+00:00,0.0,-32.951195,151.715443,294.2,291.77,1014,86,5.7,40,0.19,100,0,0,0,overcast clouds
2010-10-30 11:00:00+00:00,0.0,-32.951195,151.715443,293.93,291.5,1014,86,5.7,40,0.19,100,0,0,0,overcast clouds
2010-10-30 12:00:00+00:00,0.0,-32.951195,151.715443,292.88,291.02,1014,89,5.57,44,0.19,100,0,0,0,overcast clouds
2010-10-30 13:00:00+00:00,0.0,-32.951195,151.715443,293.09,290.49,1013,85,5.7,40,0.19,100,0,0,0,overcast clouds
2010-10-30 14:00:00+00:00,0.0,-32.951195,151.715443,292.91,290.32,1013,85,5.7,40,0.19,95,0,0,0,overcast clouds
2010-10-30 15:00:00+00:00,0.0,-32.951195,151.715443,292.06,290.73,1012,92,4.08,34,0.19,97,0,0,0,overcast clouds
2010-10-30 16:00:00+00:00,0.0,-32.951195,151.715443,292.06,290.03,1012,88,3.6,30,0.19,100,0,0,0,overcast clouds
2010-10-30 17:00:00+00:00,0.0,-32.951195,151.715443,292.06,290.03,1012,88,3.6,30,0.19,100,0,0,0,overcast clouds
2010-10-30 18:00:00+00:00,0.0,-32.951195,151.715443,291.68,290.86,1012,95,3.82,39,0.19,98,0,0,0,overcast clouds
2010-10-30 19:00:00+00:00,1.0580000000000005,-32.951195,151.715443,291.29,290.48,1012,95,3.1,30,0.19,96,0,0,0,overcast clouds
2010-10-30 20:00:00+00:00,11.130000000000004,-32.951195,151.715443,291.43,290.45,1013,94,3.1,30,0.19,86,23,0,23,overcast clouds
2010-10-30 21:00:00+00:00,23.135,-32.951195,151.715443,291.81,290.31,1013,91,2.86,19,0.19,58,137,101,176,broken clouds
2010-10-30 22:00:00+00:00,40.826,-32.951195,151.715443,294.53,292.28,1013,87,1.0,40,0.19,20,131,614,454,few clouds
2010-10-30 23:00:00+00:00,54.12600000000001,-32.951195,151.715443,294.89,292.63,1014,87,1.0,40,0.19,20,140,756,656,few clouds
2010-10-31 00:00:00+00:00,57.87599999999999,-32.951195,151.715443,296.19,290.2,1013,69,3.79,4,0.19,8,229,652,762,sky is clear
2010-10-31 01:00:00+00:00,51.06800000000001,-32.951195,151.715443,298.43,293.02,1013,72,8.2,70,0.19,16,434,308,711,few clouds
2010-10-31 02:00:00+00:00,36.11899999999999,-32.951195,151.715443,298.56,293.15,1012,72,8.2,70,0.19,37,467,277,728,scattered clouds
2010-10-31 03:00:00+00:00,27.605,-32.951195,151.715443,299.19,290.29,1011,58,4.09,25,0.19,40,244,0,244,scattered clouds
2010-10-31 04:00:00+00:00,27.96,-32.951195,151.715443,299.88,290.93,1011,58,1.0,50,0.19,90,223,0,223,overcast clouds
2010-10-31 05:00:00+00:00,26.636,-32.951195,151.715443,299.52,290.6,1010,58,1.0,50,1.16,90,379,80,433,moderate rain
2010-10-31 06:00:00+00:00,15.036999999999995,-32.951195,151.715443,297.78,292.17,1010,71,4.1,37,1.16,59,164,586,484,broken clouds
2010-10-31 07:00:00+00:00,1.796999999999999,-32.951195,151.715443,296.37,291.04,1011,72,7.7,50,1.16,52,139,338,268,broken clouds
2010-10-31 08:00:00+00:00,0.0,-32.951195,151.715443,296.3,291.63,1012,75,7.7,50,1.16,47,57,4,58,scattered clouds
2010-10-31 09:00:00+00:00,0.0,-32.951195,151.715443,296.59,292.12,1013,76,2.32,19,1.16,51,1,0,1,broken clouds
2010-10-31 10:00:00+00:00,0.0,-32.951195,151.715443,293.87,291.44,1013,86,5.1,50,1.16,55,0,0,0,broken clouds
2010-10-31 11:00:00+00:00,0.0,-32.951195,151.715443,293.62,291.2,1014,86,5.1,50,0.1,50,0,0,0,light rain
2010-10-31 12:00:00+00:00,0.0,-32.951195,151.715443,293.0,290.22,1014,84,2.48,33,0.12,39,0,0,0,light rain
2010-10-31 13:00:00+00:00,0.0,-32.951195,151.715443,292.43,291.61,1014,95,4.1,340,0.1,38,0,0,0,light rain
2010-10-31 14:00:00+00:00,0.0,-32.951195,151.715443,292.34,291.52,1013,95,4.1,340,0.1,32,0,0,0,scattered clouds
2010-10-31 15:00:00+00:00,0.0,-32.951195,151.715443,292.4,290.36,1013,88,1.27,345,0.1,28,0,0,0,scattered clouds
2010-10-31 16:00:00+00:00,0.0,-32.951195,151.715443,292.0,292.0,1013,100,3.6,360,0.1,31,0,0,0,scattered clouds
2010-10-31 17:00:00+00:00,0.0,-32.951195,151.715443,291.93,291.93,1013,100,3.6,360,0.1,32,0,0,0,scattered clouds
2010-10-31 18:00:00+00:00,0.0,-32.951195,151.715443,291.13,289.64,1013,91,2.38,224,0.1,34,0,0,0,scattered clouds
2010-10-31 19:00:00+00:00,1.337,-32.951195,151.715443,291.4,289.73,1014,90,2.1,40,0.1,55,0,0,0,broken clouds
2010-10-31 20:00:00+00:00,8.652000000000001,-32.951195,151.715443,291.45,289.61,1014,89,2.1,40,0.1,89,24,0,24,overcast clouds
2010-10-31 21:00:00+00:00,15.022,-32.951195,151.715443,291.04,288.85,1015,87,4.23,184,0.1,96,116,0,116,overcast clouds
2010-10-31 22:00:00+00:00,28.394,-32.951195,151.715443,293.28,290.49,1014,84,0.0,0,0.1,75,279,57,312,broken clouds
2010-10-31 23:00:00+00:00,21.472,-32.951195,151.715443,293.26,290.47,1015,84,0.0,0,0.12,75,367,152,471,light rain
2010-11-01 00:00:00+00:00,8.191000000000003,-32.951195,151.715443,292.69,290.65,1015,88,4.18,172,0.45,100,365,2,367,light rain
2010-11-01 01:00:00+00:00,11.837,-32.951195,151.715443,291.36,289.69,1014,90,8.7,200,0.26,100,132,0,132,light rain
2010-11-01 02:00:00+00:00,10.974000000000004,-32.951195,151.715443,291.97,290.3,1013,90,8.7,200,0.3,100,112,0,112,light rain
2010-11-01 03:00:00+00:00,5.303999999999999,-32.951195,151.715443,291.18,290.53,1013,96,5.29,167,1.88,100,69,0,69,moderate rain
2010-11-01 04:00:00+00:00,0.5110000000000001,-32.951195,151.715443,290.37,289.89,1012,97,2.6,130,0.87,90,32,0,32,moderate rain
2010-11-01 05:00:00+00:00,0.032,-32.951195,151.715443,290.42,289.94,1012,97,2.6,130,0.86,90,26,0,26,moderate rain
2010-11-01 06:00:00+00:00,0.013,-32.951195,151.715443,290.82,290.34,1011,97,1.35,166,1.17,100,24,0,24,moderate rain
2010-11-01 07:00:00+00:00,0.026,-32.951195,151.715443,290.08,289.6,1011,97,8.2,200,3.89,100,36,0,36,moderate rain
2010-11-01 08:00:00+00:00,0.0,-32.951195,151.715443,290.17,289.69,1012,97,8.2,200,4.35,100,17,0,17,heavy intensity rain
2010-11-01 09:00:00+00:00,0.0,-32.951195,151.715443,291.09,290.44,1011,96,0.73,319,4.7,100,0,0,0,heavy intensity rain
2010-11-01 10:00:00+00:00,0.0,-32.951195,151.715443,289.87,289.87,1012,100,7.7,300,1.79,98,0,0,0,moderate rain
2010-11-01 11:00:00+00:00,0.0,-32.951195,151.715443,289.71,289.71,1012,100,7.7,300,0.77,79,0,0,0,light rain
2010-11-01 12:00:00+00:00,0.0,-32.951195,151.715443,289.22,287.75,1011,91,3.64,301,0.78,93,0,0,0,light rain
2010-11-01 13:00:00+00:00,0.0,-32.951195,151.715443,289.01,287.37,1011,90,6.2,310,0.29,66,0,0,0,light rain
2010-11-01 14:00:00+00:00,0.0,-32.951195,151.715443,288.91,287.27,1011,90,6.2,310,0.29,59,0,0,0,broken clouds
2010-11-01 15:00:00+00:00,0.0,-32.951195,151.715443,287.7,285.39,1010,86,5.4,296,0.29,37,0,0,0,scattered clouds
2010-11-01 16:00:00+00:00,0.0,-32.951195,151.715443,287.02,283.06,1010,77,9.8,310,0.29,13,0,0,0,few clouds
2010-11-01 17:00:00+00:00,0.0,-32.951195,151.715443,286.81,282.86,1010,77,9.8,310,0.29,0,0,0,0,sky is clear
2010-11-01 18:00:00+00:00,0.0,-32.951195,151.715443,286.6,283.04,1010,79,6.07,288,0.29,0,0,0,0,sky is clear
2010-11-01 19:00:00+00:00,3.684999999999999,-32.951195,151.715443,285.42,281.89,1011,79,10.3,310,0.29,9,0,0,0,sky is clear
2010-11-01 20:00:00+00:00,16.137,-32.951195,151.715443,285.51,282.71,1012,83,10.3,310,0.29,16,29,344,77,few clouds
2010-11-01 21:00:00+00:00,31.269,-32.951195,151.715443,285.96,284.02,1013,88,5.44,266,0.29,14,116,405,245,few clouds
2010-11-01 22:00:00+00:00,21.351,-32.951195,151.715443,289.06,282.95,1013,67,3.1,310,0.29,30,162,552,450,scattered clouds
2010-11-01 23:00:00+00:00,18.960000000000004,-32.951195,151.715443,288.82,282.72,1014,67,3.1,310,0.29,63,268,32,288,broken clouds
2010-11-02 00:00:00+00:00,25.302,-32.951195,151.715443,290.47,282.39,1014,59,3.51,261,0.29,85,283,0,283,overcast clouds
2010-11-02 01:00:00+00:00,29.122,-32.951195,151.715443,290.61,281.75,1014,56,7.7,300,0.14,75,188,0,188,light rain
2010-11-02 02:00:00+00:00,17.127000000000002,-32.951195,151.715443,291.04,282.15,1013,56,7.7,300,0.17,65,95,0,95,light rain
2010-11-02 03:00:00+00:00,19.232000000000003,-32.951195,151.715443,291.09,285.11,1013,68,2.89,265,0.16,59,240,0,240,light rain
2010-11-02 04:00:00+00:00,22.629,-32.951195,151.715443,292.45,281.78,1013,50,0.0,0,0.16,90,451,14,462,overcast clouds
2010-11-02 05:00:00+00:00,11.247,-32.951195,151.715443,292.48,281.81,1014,50,0.0,0,0.16,90,311,0,311,overcast clouds
2010-11-02 06:00:00+00:00,3.682,-32.951195,151.715443,290.15,285.07,1014,72,4.01,187,0.16,98,153,0,153,overcast clouds
2010-11-02 07:00:00+00:00,1.0110000000000003,-32.951195,151.715443,290.41,285.32,1015,72,9.3,180,0.16,96,127,0,127,overcast clouds
2010-11-02 08:00:00+00:00,0.0,-32.951195,151.715443,290.02,285.97,1016,77,9.3,180,0.16,90,68,38,71,overcast clouds
2010-11-02 09:00:00+00:00,0.0,-32.951195,151.715443,289.76,285.52,1016,76,0.83,143,0.16,71,2,5,3,broken clouds
2010-11-02 10:00:00+00:00,0.0,-32.951195,151.715443,288.58,282.49,1017,67,4.6,190,0.16,41,0,0,0,scattered clouds
2010-11-02 11:00:00+00:00,0.0,-32.951195,151.715443,288.49,282.4,1017,67,4.6,190,0.16,5,0,0,0,sky is clear
2010-11-02 12:00:00+00:00,0.0,-32.951195,151.715443,287.39,284.91,1017,85,1.18,349,0.16,2,0,0,0,sky is clear
2010-11-02 13:00:00+00:00,0.0,-32.951195,151.715443,286.23,282.86,1017,80,3.6,310,0.16,2,0,0,0,sky is clear
2010-11-02 14:00:00+00:00,0.0,-32.951195,151.715443,286.1,282.74,1017,80,3.6,310,0.16,15,0,0,0,few clouds
2010-11-02 15:00:00+00:00,0.0,-32.951195,151.715443,285.93,284.16,1016,89,1.94,305,0.16,25,0,0,0,scattered clouds
2010-11-02 16:00:00+00:00,0.0,-32.951195,151.715443,284.35,281.57,1017,83,3.6,310,0.16,20,0,0,0,few clouds
2010-11-02 17:00:00+00:00,0.0,-32.951195,151.715443,284.55,281.77,1017,83,3.6,310,0.16,29,0,0,0,scattered clouds
2010-11-02 18:00:00+00:00,0.0,-32.951195,151.715443,285.45,284.02,1017,91,3.1,279,0.16,18,0,0,0,few clouds
2010-11-02 19:00:00+00:00,3.816999999999999,-32.951195,151.715443,284.32,282.74,1018,90,4.6,300,0.16,11,0,0,0,few clouds
2010-11-02 20:00:00+00:00,16.035999999999998,-32.951195,151.715443,284.66,282.57,1018,87,4.6,300,0.16,9,27,383,83,sky is clear
2010-11-02 21:00:00+00:00,31.492,-32.951195,151.715443,285.16,282.37,1019,83,2.69,293,0.16,3,63,698,288,sky is clear
2010-11-02 22:00:00+00:00,43.351,-32.951195,151.715443,291.15,282.51,1019,57,1.0,270,0.16,1,102,751,499,sky is clear
2010-11-02 23:00:00+00:00,52.302,-32.951195,151.715443,291.17,282.53,1019,57,1.0,270,0.16,1,70,948,727,sky is clear
2010-11-03 00:00:00+00:00,55.43,-32.951195,151.715443,292.58,283.04,1019,54,1.18,262,0.16,63,75,986,889,broken clouds
2010-11-03 01:00:00+00:00,54.06000000000002,-32.951195,151.715443,294.73,284.46,1018,52,5.1,110,0.16,89,286,633,860,overcast clouds
2010-11-03 02:00:00+00:00,56.622,-32.951195,151.715443,294.78,284.51,1017,52,5.1,110,0.16,81,309,610,887,broken clouds
2010-11-03 03:00:00+00:00,42.286,-32.951195,151.715443,293.93,283.73,1017,52,2.13,117,0.16,61,270,667,887,broken clouds
2010-11-03 04:00:00+00:00,34.51299999999999,-32.951195,151.715443,295.58,285.25,1016,52,2.6,130,0.16,20,282,590,784,few clouds
2010-11-03 05:00:00+00:00,24.314,-32.951195,151.715443,295.1,284.81,1016,52,2.6,130,0.16,20,119,854,737,few clouds
2010-11-03 06:00:00+00:00,6.908000000000002,-32.951195,151.715443,293.55,286.52,1016,64,4.23,84,0.16,81,244,296,424,broken clouds
2010-11-03 07:00:00+00:00,2.369,-32.951195,151.715443,292.37,285.4,1016,64,6.2,100,0.16,68,149,0,149,broken clouds
2010-11-03 08:00:00+00:00,0.0,-32.951195,151.715443,292.22,285.5,1017,65,6.2,100,0.16,61,47,0,47,broken clouds
2010-11-03 09:00:00+00:00,0.0,-32.951195,151.715443,292.55,286.04,1018,66,4.27,119,0.16,54,2,0,2,broken clouds
2010-11-03 10:00:00+00:00,0.0,-32.951195,151.715443,290.33,286.07,1019,76,3.69,126,0.16,64,0,0,0,broken clouds
2010-11-03 11:00:00+00:00,0.0,-32.951195,151.715443,289.95,286.1,1020,78,3.55,137,0.16,51,0,0,0,broken clouds
2010-11-03 12:00:00+00:00,0.0,-32.951195,151.715443,289.66,286.95,1020,84,3.61,151,0.16,37,0,0,0,scattered clouds
2010-11-03 13:00:00+00:00,0.0,-32.951195,151.715443,289.88,286.61,1020,81,6.7,150,0.16,25,0,0,0,scattered clouds
2010-11-03 14:00:00+00:00,0.0,-32.951195,151.715443,290.13,286.85,1020,81,6.7,150,0.16,31,0,0,0,scattered clouds
2010-11-03 15:00:00+00:00,0.0,-32.951195,151.715443,289.03,286.69,1019,86,4.91,166,0.16,38,0,0,0,scattered clouds
2010-11-03 16:00:00+00:00,0.0,-32.951195,151.715443,289.33,285.69,1019,79,8.2,150,0.3,81,0,0,0,light rain
2010-11-03 17:00:00+00:00,0.0,-32.951195,151.715443,289.26,285.62,1019,79,8.2,150,0.67,99,0,0,0,light rain
2010-11-03 18:00:00+00:00,0.0,-32.951195,151.715443,288.3,286.84,1020,91,3.96,168,1.14,100,0,0,0,moderate rain
2010-11-03 19:00:00+00:00,0.5980000000000002,-32.951195,151.715443,288.38,286.92,1020,91,5.7,200,1.09,100,0,0,0,moderate rain
2010-11-03 20:00:00+00:00,3.094999999999999,-32.951195,151.715443,288.33,287.04,1021,92,5.7,200,1.31,96,19,0,19,moderate rain
2010-11-03 21:00:00+00:00,13.893,-32.951195,151.715443,287.41,286.13,1021,92,4.67,172,1.4,96,114,0,114,moderate rain
2010-11-03 22:00:00+00:00,21.603999999999992,-32.951195,151.715443,289.29,286.59,1022,84,3.1,130,1.35,40,283,69,322,moderate rain
2010-11-03 23:00:00+00:00,35.770999999999994,-32.951195,151.715443,289.21,286.51,1022,84,3.1,130,1.4,40,358,13,366,moderate rain
2010-11-04 00:00:00+00:00,22.572,-32.951195,151.715443,289.38,287.74,1022,90,5.24,167,1.21,57,250,0,250,moderate rain
2010-11-04 01:00:00+00:00,46.235000000000014,-32.951195,151.715443,289.85,284.78,1021,72,9.8,170,0.87,73,96,0,96,light rain
2010-11-04 02:00:00+00:00,17.104,-32.951195,151.715443,290.26,285.18,1021,72,9.8,170,0.88,83,90,0,90,light rain
2010-11-04 03:00:00+00:00,15.253,-32.951195,151.715443,290.18,288.0,1020,87,5.09,147,0.61,59,54,0,54,light rain
2010-11-04 04:00:00+00:00,18.131000000000007,-32.951195,151.715443,290.16,286.1,1020,77,2.1,130,0.28,90,159,0,159,light rain
2010-11-04 05:00:00+00:00,11.53,-32.951195,151.715443,290.1,286.04,1019,77,2.1,130,0.2,90,125,0,125,light rain
2010-11-04 06:00:00+00:00,3.856,-32.951195,151.715443,289.73,286.46,1019,81,5.52,134,0.2,55,108,0,108,broken clouds
2010-11-04 07:00:00+00:00,2.8269999999999995,-32.951195,151.715443,290.24,286.77,1019,80,8.7,140,0.1,53,65,0,65,light rain
2010-11-04 08:00:00+00:00,0.0,-32.951195,151.715443,290.15,286.87,1020,81,8.7,140,0.14,60,20,0,20,light rain
2010-11-04 09:00:00+00:00,0.0,-32.951195,151.715443,289.53,286.45,1020,82,4.89,129,0.14,56,1,0,1,broken clouds
2010-11-04 10:00:00+00:00,0.0,-32.951195,151.715443,289.14,284.31,1021,73,9.3,110,0.18,75,0,0,0,light rain
2010-11-04 11:00:00+00:00,0.0,-32.951195,151.715443,289.16,284.33,1022,73,9.3,110,0.18,90,0,0,0,light rain
2010-11-04 12:00:00+00:00,0.0,-32.951195,151.715443,287.73,286.28,1022,91,5.17,135,0.29,84,0,0,0,light rain
2010-11-04 13:00:00+00:00,0.0,-32.951195,151.715443,288.39,283.59,1022,73,14.4,100,0.84,99,0,0,0,light rain
2010-11-04 14:00:00+00:00,0.0,-32.951195,151.715443,288.33,283.53,1022,73,14.4,100,1.28,99,0,0,0,moderate rain
2010-11-04 15:00:00+00:00,0.0,-32.951195,151.715443,287.24,286.13,1021,93,7.89,136,2.17,100,0,0,0,moderate rain
2010-11-04 16:00:00+00:00,0.0,-32.951195,151.715443,286.44,286.13,1021,98,10.8,170,1.87,98,0,0,0,moderate rain
2010-11-04 17:00:00+00:00,0.0,-32.951195,151.715443,286.55,286.24,1021,98,10.8,170,1.32,100,0,0,0,moderate rain
2010-11-04 18:00:00+00:00,0.0,-32.951195,151.715443,287.1,285.49,1021,90,6.12,143,1.62,95,0,0,0,moderate rain
2010-11-04 19:00:00+00:00,1.1370000000000005,-32.951195,151.715443,286.98,285.2,1021,89,12.9,140,0.11,88,0,0,0,light rain
2010-11-04 20:00:00+00:00,6.792,-32.951195,151.715443,287.23,285.62,1022,90,12.9,140,0.11,90,18,0,18,overcast clouds
2010-11-04 21:00:00+00:00,10.592000000000002,-32.951195,151.715443,286.7,285.09,1023,90,6.37,144,0.11,80,97,0,97,broken clouds
2010-11-04 22:00:00+00:00,10.697,-32.951195,151.715443,288.76,282.44,1023,66,1.0,130,0.11,90,147,0,147,heavy intensity rain
2010-11-04 23:00:00+00:00,12.109000000000004,-32.951195,151.715443,288.85,282.52,1023,66,1.0,130,0.11,90,131,0,131,heavy intensity rain
2010-11-05 00:00:00+00:00,15.955999999999996,-32.951195,151.715443,288.82,283.79,1023,72,6.44,145,0.11,96,106,0,106,overcast clouds
2010-11-05 01:00:00+00:00,11.969,-32.951195,151.715443,289.14,283.24,1023,68,9.8,140,0.11,99,64,0,64,overcast clouds
2010-11-05 02:00:00+00:00,10.073,-32.951195,151.715443,289.02,283.13,1023,68,9.8,140,0.11,99,39,0,39,overcast clouds
2010-11-05 03:00:00+00:00,10.38,-32.951195,151.715443,288.67,283.01,1022,69,5.78,155,0.11,100,60,0,60,overcast clouds
2010-11-05 04:00:00+00:00,8.841000000000001,-32.951195,151.715443,287.83,285.16,1022,84,2.1,130,0.11,90,75,0,75,light rain
2010-11-05 05:00:00+00:00,7.430999999999998,-32.951195,151.715443,287.83,285.16,1021,84,2.1,130,0.11,90,97,0,97,light rain
2010-11-05 06:00:00+00:00,0.9430000000000004,-32.951195,151.715443,287.98,283.6,1021,75,5.91,146,0.11,97,99,0,99,overcast clouds
2010-11-05 07:00:00+00:00,0.153,-32.951195,151.715443,288.31,284.31,1022,77,9.3,130,0.3,98,100,0,100,light rain
2010-11-05 08:00:00+00:00,0.0,-32.951195,151.715443,288.34,284.92,1022,80,9.3,130,0.76,100,66,38,70,light rain
2010-11-05 09:00:00+00:00,0.0,-32.951195,151.715443,288.16,284.93,1023,81,4.43,131,0.81,100,3,0,3,light rain
2010-11-05 10:00:00+00:00,0.0,-32.951195,151.715443,287.16,285.21,1023,88,4.79,137,0.58,97,0,0,0,light rain
2010-11-05 11:00:00+00:00,0.0,-32.951195,151.715443,287.01,284.71,1023,86,4.75,138,0.35,92,0,0,0,light rain
2010-11-05 12:00:00+00:00,0.0,-32.951195,151.715443,287.88,285.56,1023,86,4.62,133,0.58,80,0,0,0,light rain
2010-11-05 13:00:00+00:00,0.0,-32.951195,151.715443,288.35,282.71,1023,69,7.2,100,0.37,73,0,0,0,light rain
2010-11-05 14:00:00+00:00,0.0,-32.951195,151.715443,288.23,282.59,1022,69,7.2,100,0.28,55,0,0,0,light rain
2010-11-05 15:00:00+00:00,0.0,-32.951195,151.715443,287.45,285.32,1022,87,4.31,125,0.38,65,0,0,0,light rain
2010-11-05 16:00:00+00:00,0.0,-32.951195,151.715443,287.96,280.76,1021,62,6.2,90,0.22,65,0,0,0,light rain
2010-11-05 17:00:00+00:00,0.0,-32.951195,151.715443,287.93,280.73,1021,62,6.2,90,0.36,76,0,0,0,light rain
2010-11-05 18:00:00+00:00,0.0,-32.951195,151.715443,287.47,284.98,1021,85,3.9,126,0.11,82,0,0,0,light rain
2010-11-05 19:00:00+00:00,1.1080000000000003,-32.951195,151.715443,286.18,283.72,1022,85,3.74,129,0.15,60,0,0,0,light rain
2010-11-05 20:00:00+00:00,8.018999999999998,-32.951195,151.715443,286.48,283.84,1022,84,3.46,129,0.13,75,25,0,25,light rain
2010-11-05 21:00:00+00:00,22.925,-32.951195,151.715443,287.66,284.99,1023,84,3.26,124,0.15,70,107,0,107,light rain
2010-11-05 22:00:00+00:00,32.133,-32.951195,151.715443,289.22,285.58,1023,79,0.0,0,0.15,75,269,1,270,light rain
2010-11-05 23:00:00+00:00,35.596999999999994,-32.951195,151.715443,289.26,285.62,1023,79,0.0,0,0.53,75,338,258,523,light rain
2010-11-06 00:00:00+00:00,33.677,-32.951195,151.715443,289.2,285.56,1023,79,3.72,101,1.29,72,379,25,398,moderate rain
